QA_ITEM_DSCREP_ID,QA_INSP_ITEM_ID,VEH_SER_NO,LOC,FOUND_INSP_TEAM,RESP_INSP_OPRUNT,RESP_INSP_TEAM,INSP_ITEM,CHKLST_VER_NO,INSP_DSCREP,INSP_ID,INSP_DSCREP_DESC,INSP_DSCREP_VALUE,SHIFT_CD,RPAR_ID,RPAR_TS,APPR_ID,APPR_TS,REWRK_MNS,DSCREP_DCAPA_VALUE,DCAPA_OVRD_INDC,PROD_AUD_SCORE,RTG_CLIP_INDC,INSP_COMT_ID1,INSP_COMT_ID2,INSP_COMT_ID3,TS_LOAD,TS_LAST_UPDT,INSP_COMT,REWRK_NOTES
27165715,24630019,HW2738,017,513,NULL,NULL,5031,4,007,JEHURST   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:03:55.067,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:03:22.660,2016-06-01 09:03:54.970,lines n/sec rear atd or top r/rail at atd,NULL
27165719,24630023,HH6654,017,507,NULL,NULL,5517,4,002,SHOVIS    ,INCOMPLETE          ,0,1,NULL,NULL,KMOAZZA   ,2016-06-01 09:40:09.607,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:03:37.907,2016-06-01 09:40:09.510,TAIL LIGHTS NIATOI,NULL
27165720,24630024,HW2738,017,513,NULL,NULL,4403,4,012,JEHURST   ,INTERFERENCE        ,0,1,NULL,NULL,kpoarch   ,2016-06-01 09:05:42.543,NULL,0,NULL,NULL,NULL,NULL,NULL,U0011,2016-06-01 07:03:41.133,2016-06-01 09:05:42.440,AIR DRIER HARD PIPE RUBBING RADIATOR SUPPORT BRACKET RH BOTTOM,NULL
27165724,24630028,HH6654,017,507,NULL,NULL,5122,4,045,SHOVIS    ,TERMINAL SEALANT    ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:17:05.590,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:03:58.190,2016-06-01 07:17:05.480,PAINT L/H RAIL TO RAIL STUD,NULL
27171636,24635473,HY3289,017,551,NULL,NULL,5109,4,008,brsulli   ,IMPROPERLY CLAMPED  ,0,3,NULL,NULL,KMOAZZA   ,2016-06-02 04:53:15.113,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 20:33:51.570,2016-06-02 04:53:15.017,neg aux cable under cab deck,NULL
27165733,24630037,HG6447,017,409,NULL,NULL,4521,5,007,jebrasw   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,jebrasw   ,2016-06-01 07:07:10.290,NULL,0,NULL,NULL,NULL,00001,00009,NULL,2016-06-01 07:05:03.737,2016-06-01 07:07:10.197,LH FRT  brake hose loose @ rail,NULL
27165737,24630041,HW2686,017,511,NULL,NULL,4403,4,016,juasmit   ,FIT                 ,0,1,NULL,NULL,KMOAZZA   ,2016-06-01 07:49:49.263,NULL,0,NULL,NULL,NULL,NULL,NULL,U0014,2016-06-01 07:05:27.167,2016-06-01 07:49:49.170,insulation n/covering brass fitting on drier,NULL
27165739,24630043,HW2739,017,509,NULL,NULL,4407,4,008,kputnam   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,kputnam   ,2016-06-01 07:17:30.507,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:05:59.477,2016-06-01 07:17:30.403,behind r/h outboard air tanks,NULL
27165740,24630044,HW2686,017,511,NULL,NULL,4929,4,002,juasmit   ,INCOMPLETE          ,0,1,NULL,NULL,KMOAZZA   ,2016-06-01 07:49:48.597,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:06:02.207,2016-06-01 07:49:48.503,transfer case msg dummy plug,NULL
27165743,24630047,HG6447,017,409,NULL,NULL,5122,5,001,jebrasw   ,MISSING             ,0,1,NULL,NULL,chavore   ,2016-06-01 13:52:35.867,NULL,0,NULL,NULL,NULL,00001,NULL,NULL,2016-06-01 07:06:17.393,2016-06-01 13:52:35.770,LH   30k ground stud missing,NULL
27165746,24630050,HZ3841,017,629,NULL,NULL,1874,5,025,RaCarpe   ,LEAKS               ,0,1,NULL,NULL,gradsmi   ,2016-06-01 09:09:58.430,NULL,0,NULL,NULL,NULL,NULL,NULL,U0015,2016-06-01 07:06:34.763,2016-06-01 09:09:58.333,Secondary air system leaks,NULL
27165758,24630061,HZ3841,017,629,NULL,NULL,1781,5,003,RaCarpe   ,WRONG               ,0,1,NULL,NULL,Gharmon   ,2016-06-01 09:10:20.693,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:07:52.353,2016-06-01 09:10:20.573,low range ind blinks all the time after disengaged,NULL
27165762,24630063,HW2739,017,509,NULL,NULL,5113,4,004,kputnam   ,DAMAGED             ,0,1,NULL,NULL,kputnam   ,2016-06-01 07:17:28.407,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:08:00.593,2016-06-01 07:17:28.297,air drier @@ air drier,NULL
27165764,24630067,HZ3841,017,629,NULL,NULL,0549,5,003,RaCarpe   ,WRONG               ,0,1,NULL,NULL,Gharmon   ,2016-06-01 09:10:19.837,NULL,0,NULL,NULL,NULL,NULL,NULL,U0025,2016-06-01 07:08:18.653,2016-06-01 09:10:19.673,WABCO TEST FAILED,NULL
27171637,24635436,HY3289,017,551,NULL,NULL,5122,4,021,brsulli   ,IMPROPERLY SEALED   ,0,3,NULL,NULL,KMOAZZA   ,2016-06-02 04:53:17.140,NULL,0,NULL,NULL,NULL,NULL,NULL,U0005,2016-06-01 20:34:16.740,2016-06-02 04:53:17.040,SEALANT MISSING ON ERAIL,NULL
27165768,24630071,HZ3841,017,629,NULL,NULL,1959,5,998,RaCarpe   ,NOTE                ,0,1,NULL,NULL,cbryant   ,2016-06-01 09:50:31.410,NULL,0,NULL,NULL,NULL,NULL,NULL,U0002,2016-06-01 07:08:37.727,2016-06-01 09:50:31.313,R/D WABCO TEST,NULL
27165769,24630072,HW2739,017,509,NULL,NULL,5807,4,008,kputnam   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,kputnam   ,2016-06-01 07:17:29.803,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:08:38.817,2016-06-01 07:17:29.700,hose l/front rail,NULL
27165774,24630077,HW4119,017,607,NULL,NULL,5214,4,007,martdan   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,weshedr   ,2016-06-01 08:01:23.523,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:09:01.387,2016-06-01 08:01:23.423,RS AND LS BRACES LOOSE,NULL
27165775,24630078,HW9393,017,629,NULL,NULL,1812,5,008,UBoltDC   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,BRYANJA   ,2016-06-01 07:59:51.443,NULL,0,NULL,NULL,NULL,00008,NULL,U0005,2016-06-01 07:19:03.803,2016-06-01 07:59:51.350,REAR U-Bolt Machine Confirmation not Received,NULL
27165776,24630079,HW4126,017,209,NULL,NULL,4715,6,011,MCCLURC   ,WRG ADJUSTMENT      ,0,1,NULL,NULL,ricarpe   ,2016-06-01 07:37:59.510,NULL,0,NULL,NULL,NULL,NULL,NULL,U0001,2016-06-01 07:09:16.467,2016-06-01 07:37:59.417,R/H WINDOW CRANK N/PROPERLY CLOCKED,NULL
27165781,24630084,HW2739,017,509,NULL,NULL,5010,4,007,kputnam   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,kputnam   ,2016-06-01 07:17:29.103,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:09:27.353,2016-06-01 07:17:28.993,& mtg brkt,NULL
27165782,24630071,HZ3841,017,629,NULL,NULL,1959,5,998,RaCarpe   ,NOTE                ,0,1,NULL,NULL,cbryant   ,2016-06-01 09:50:30.737,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:09:32.580,2016-06-01 09:50:30.643,R/D  AWD & LO RANGE IND LIGHTS,NULL
27165786,24630088,HZ3839,017,629,NULL,NULL,1811,5,008,UBoltDC   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,BRYANJA   ,2016-06-01 09:17:46.887,NULL,0,NULL,NULL,NULL,00009,NULL,U0003,2016-06-01 07:19:40.517,2016-06-01 09:17:46.793,FRONT U-Bolt Machine Confirmation not Received,NULL
27165799,24630072,HW2739,017,509,NULL,NULL,5807,4,003,kputnam   ,WRONG               ,0,1,NULL,NULL,kputnam   ,2016-06-01 07:17:27.637,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:11:18.817,2016-06-01 07:17:27.537,lo pressure hose installed backwards,NULL
27165807,24630108,HW4119,017,607,NULL,NULL,5101,4,001,martdan   ,MISSING             ,0,1,NULL,NULL,weshedr   ,2016-06-01 08:01:18.767,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:11:47.610,2016-06-01 08:01:18.670,SAFETY CLIP ON LH SENSOR BELOW 5TH WHEEL,NULL
27165810,24630111,HW4130,017,517,400,405,5105,5,002,brirobi   ,INCOMPLETE          ,0,1,NULL,NULL,JSHERER   ,2016-06-01 14:32:04.977,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:12:09.077,2016-06-01 14:32:04.883,brkt missing @ batt box,NULL
27165811,24630112,JB7098,017,629,NULL,NULL,1811,5,008,UBoltDC   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,LELINEB   ,2016-06-01 18:02:25.707,NULL,0,NULL,NULL,NULL,00009,NULL,U0003,2016-06-01 07:22:08.470,2016-06-01 18:02:25.610,FRONT U-Bolt Machine Confirmation not Received,NULL
27165830,24630129,JA5761,017,509,NULL,NULL,5807,4,003,kputnam   ,WRONG               ,0,1,NULL,NULL,dmontgo   ,2016-06-01 16:33:40.393,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:14:12.577,2016-06-01 16:33:40.300,lo pressure hose installed backwards,NULL
27166330,24630586,JB7183,017,513,NULL,NULL,5109,4,002,JEHURST   ,INCOMPLETE          ,0,1,NULL,NULL,jawatts   ,2016-06-01 09:47:51.567,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:54:53.667,2016-06-01 09:47:51.473,open plug inside cab below ignition,NULL
27165835,24630134,JA5761,017,509,NULL,NULL,4407,4,008,kputnam   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,richsan   ,2016-06-01 07:25:56.403,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:14:35.307,2016-06-01 07:25:56.307,behind r/h outboard air tanks,NULL
27165841,24630140,JA5761,017,509,NULL,NULL,5113,4,004,kputnam   ,DAMAGED             ,0,1,NULL,NULL,TFRISBE   ,2016-06-01 14:44:17.127,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:15:03.923,2016-06-01 14:44:16.947,air drier harness @ air drier,NULL
27165843,24630142,HW2740,017,507,NULL,NULL,4403,4,009,SHOVIS    ,IMPROPERLY ROUTED   ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:22:25.343,NULL,0,NULL,NULL,NULL,NULL,NULL,U0011,2016-06-01 07:15:25.450,2016-06-01 07:22:25.247,AIR DRIER HARD PIPE RUBBING RADIATOR SUPPORT BRACKET RH BOTTOM,NULL
27165848,24630147,JA5761,017,509,NULL,NULL,5010,4,007,kputnam   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,bgibson   ,2016-06-01 10:12:13.950,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:15:46.663,2016-06-01 10:12:13.857,& MTG BRKT,NULL
27165849,24630148,HW2740,017,507,400,401,4815,5,001,SHOVIS    ,MISSING             ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:25:22.050,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:15:53.430,2016-06-01 07:25:21.913,TIE BLOCK MISSING R/H SIDE # 2 C/M,NULL
27165852,24630151,HW2740,017,507,NULL,NULL,5113,4,002,SHOVIS    ,INCOMPLETE          ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:22:24.637,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:16:07.623,2016-06-01 07:22:24.543,REAR TIE DOWN,NULL
27165854,24630153,HW2740,017,507,NULL,NULL,4407,4,002,SHOVIS    ,INCOMPLETE          ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:22:23.960,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:16:20.487,2016-06-01 07:22:23.867,REAR TIE DOWN,NULL
27165855,24630154,JB8067,017,515,NULL,NULL,5415,4,012,lwatson   ,INTERFERENCE        ,0,1,NULL,NULL,joholco   ,2016-06-01 07:24:05.573,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:16:35.053,2016-06-01 07:24:05.477,heater hose rubs starter cables r/h eng,NULL
27165856,24630155,HW2740,017,507,NULL,NULL,5517,4,023,SHOVIS    ,NOT FUNCTIONING     ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:25:22.777,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:16:39.987,2016-06-01 07:25:22.663,L/R TAIL LIGHTS LOOSE,NULL
27165858,24630158,HW2740,017,507,NULL,NULL,5122,4,045,SHOVIS    ,TERMINAL SEALANT    ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:22:27.540,NULL,0,NULL,NULL,NULL,NULL,NULL,U0003,2016-06-01 07:16:58.977,2016-06-01 07:22:27.443,LIGHT PAINT COVERAGE ON TAIL LIGHT GROUND STUD EOF,NULL
27165864,24630158,HW2740,017,507,NULL,NULL,5122,4,045,SHOVIS    ,TERMINAL SEALANT    ,0,1,NULL,NULL,jlattim   ,2016-06-01 07:22:26.117,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:17:41.300,2016-06-01 07:22:25.970,LIGHT PAINT COVERAGE ON LEFT AND RIGHT RAIL TO RAIL STUDS,NULL
27165868,24630165,JB8067,017,515,NULL,NULL,5113,4,012,lwatson   ,INTERFERENCE        ,0,1,NULL,NULL,joholco   ,2016-06-01 07:24:04.883,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:17:54.503,2016-06-01 07:24:04.787,chassis wires rubs clutch rod l/h,NULL
27165873,24630170,JB7099,017,513,NULL,NULL,4407,4,007,JEHURST   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:17:07.460,NULL,0,NULL,NULL,NULL,NULL,NULL,U0011,2016-06-01 07:18:20.977,2016-06-01 09:17:07.367,cab air ride line boc,NULL
27165876,24630173,JA5761,017,509,NULL,NULL,5103,4,010,kputnam   ,WRONG LOCATION      ,0,1,NULL,NULL,dmontgo   ,2016-06-01 16:33:41.057,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:18:43.887,2016-06-01 16:33:40.963,t be c/m mtd; line 721,NULL
27165877,24630174,JB8423,017,629,NULL,NULL,1808,5,056,Kporter   ,LUBE LEVEL WRONG    ,0,1,NULL,NULL,gradsmi   ,2016-06-01 10:59:32.673,NULL,0,NULL,NULL,NULL,NULL,NULL,U0005,2016-06-01 07:18:45.027,2016-06-01 10:59:32.577,TRANS FLUID LEVEL OK AFTER DYNO,NULL
27165878,24630175,JB7099,017,513,NULL,NULL,5113,4,007,JEHURST   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:17:06.717,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:18:47.210,2016-06-01 09:17:06.623,harness n/sec l/rail under cab mt x/m,NULL
27165881,24630178,JB8515,017,607,NULL,NULL,5103,4,007,wfalls    ,NOT OR WRG SECURED  ,0,1,NULL,NULL,srector   ,2016-06-01 07:38:58.323,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:19:00.773,2016-06-01 07:38:58.230,top grd. loose,NULL
27165882,24630179,HK2126,017,607,NULL,NULL,5602,4,001,WAMUTSC   ,MISSING             ,0,1,NULL,NULL,WAMUTSC   ,2016-06-01 07:21:34.157,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:19:02.297,2016-06-01 07:21:34.060,engine serial number not loaded,NULL
27165886,24630170,JB7099,017,513,NULL,NULL,4407,4,007,JEHURST   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,kpoarch   ,2016-06-01 09:40:34.470,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:19:25.727,2016-06-01 09:40:34.367,lines n/sec r/rear #2 x/m,NULL
27166438,24630687,JB7136,017,607,NULL,NULL,5827,4,007,wfalls    ,NOT OR WRG SECURED  ,0,1,NULL,NULL,srector   ,2016-06-01 09:31:16.917,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 08:07:19.197,2016-06-01 09:31:16.823,clam n/sec.,NULL
27165888,24630183,JB8515,017,607,NULL,NULL,4413,4,025,wfalls    ,LEAKS               ,0,1,NULL,NULL,srector   ,2016-06-01 07:38:59.007,NULL,0,NULL,NULL,NULL,00001,NULL,NULL,2016-06-01 07:19:35.423,2016-06-01 07:38:58.910,LH   black line leaks,NULL
27165893,24630188,JB7099,017,513,NULL,NULL,4823,4,012,JEHURST   ,INTERFERENCE        ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:17:08.797,NULL,0,NULL,NULL,NULL,NULL,NULL,U0018,2016-06-01 07:19:46.717,2016-06-01 09:17:08.703,EXH SHIELD RUBS VERTICAL UPRIGHT,NULL
27165895,24630190,JB8423,017,629,NULL,NULL,1805,5,002,Kporter   ,INCOMPLETE          ,0,1,NULL,NULL,gradsmi   ,2016-06-01 10:59:31.337,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:20:12.943,2016-06-01 10:59:31.240,wire miss on intake tube,NULL
27165896,24630191,JB7099,017,513,NULL,NULL,4930,4,007,JEHURST   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:23:41.537,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:20:13.253,2016-06-01 09:23:41.440,cooler hoses n/sec r/rail at rad,NULL
27165897,24630192,JC2442,017,107,NULL,NULL,4619,1,008,willdav   ,IMPROPERLY CLAMPED  ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:20:23.773,2016-06-01 07:20:23.773,remove boc brace  to ship,NULL
27165899,24630175,JB7099,017,513,NULL,NULL,5113,4,002,JEHURST   ,INCOMPLETE          ,0,1,NULL,NULL,jawatts   ,2016-06-01 09:37:53.843,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:20:39.247,2016-06-01 09:37:53.747,open plug r/rail at radiator,NULL
27165900,24630194,JB8515,017,607,NULL,NULL,4749,4,004,wfalls    ,DAMAGED             ,0,1,NULL,NULL,henderb   ,2016-06-01 07:39:56.810,NULL,0,NULL,NULL,NULL,00001,NULL,NULL,2016-06-01 07:20:39.977,2016-06-01 07:39:56.710,LH   back h/liner panel has tare @ coat hook,NULL
27166475,24630724,HK2126,017,607,NULL,NULL,5115,4,023,WAMUTSC   ,NOT FUNCTIONING     ,0,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 08:11:27.197,2016-06-01 08:11:27.197,all wheel drive indicator light,NULL
27165902,24630196,JB7099,017,513,NULL,NULL,4439,4,012,JEHURST   ,INTERFERENCE        ,0,1,NULL,NULL,kpoarch   ,2016-06-01 09:23:16.170,NULL,0,NULL,NULL,NULL,NULL,NULL,U0018,2016-06-01 07:20:57.630,2016-06-01 09:23:16.077,FOOTVALVE AIR LINES RUB RAD STRUT ROD,NULL
27165903,24630197,GY8610,017,409,NULL,NULL,4413,5,014,jebrasw   ,CROOKED             ,0,1,NULL,NULL,joneill   ,2016-06-01 08:06:31.453,NULL,0,NULL,NULL,NULL,00002,NULL,NULL,2016-06-01 07:21:04.740,2016-06-01 08:06:31.357,RH   air tank band straps crooked,NULL
27165904,24630198,JB8423,017,629,NULL,NULL,0758,5,023,Kporter   ,NOT FUNCTIONING     ,0,1,NULL,NULL,gradsmi   ,2016-06-01 10:59:32.000,NULL,0,NULL,NULL,NULL,NULL,NULL,U0011,2016-06-01 07:21:05.700,2016-06-01 10:59:31.903,R/H BINDS AT TOP & WON'T ROLL UP OR DOWN,NULL
27165906,24630200,JB8423,017,629,NULL,NULL,1857,5,023,Kporter   ,NOT FUNCTIONING     ,0,1,NULL,NULL,Gharmon   ,2016-06-01 11:06:13.887,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 07:21:33.223,2016-06-01 11:06:13.790,CK.SNOW PLOW FUNC.WITH BOX IN GARAGE,NULL
27165911,24630205,HW9388,017,629,NULL,NULL,1300,5,002,MILGREE   ,INCOMPLETE          ,0,1,NULL,NULL,JEAUSTI   ,2016-06-01 08:13:58.967,NULL,0,NULL,NULL,NULL,NULL,NULL,U0002,2016-06-01 07:21:45.743,2016-06-01 08:13:58.840,MALFUNCTION LIGHT STAYS ON,NULL
27165912,24630206,JB8423,017,629,NULL,NULL,1300,5,023,Kporter   ,NOT FUNCTIONING     ,0,1,NULL,NULL,Gharmon   ,2016-06-01 11:06:13.217,NULL,0,NULL,NULL,NULL,NULL,NULL,U0002,2016-06-01 07:21:55.620,2016-06-01 11:06:13.123,MALFUNCTION LIGHT STAYS ON,NULL
27165913,24630207,HG6448,017,409,NULL,NULL,5122,5,001,jebrasw   ,MISSING             ,0,1,NULL,NULL,chavore   ,2016-06-01 14:09:10.450,NULL,0,NULL,NULL,NULL,00001,NULL,NULL,2016-06-01 07:21:57.753,2016-06-01 14:09:10.283,LH   30K stud missing,NULL
27165918,24630211,JB8423,017,629,NULL,NULL,1880,5,023,Kporter   ,NOT FUNCTIONING     ,0,1,NULL,NULL,Gharmon   ,2016-06-01 11:06:12.547,NULL,0,NULL,NULL,NULL,NULL,NULL,U0011,2016-06-01 07:22:30.290,2016-06-01 11:06:12.453,INTER-AXLE LOCK WILL NOT ENGAGE....,NULL
27166482,24630731,JB7136,017,607,NULL,NULL,8623,4,011,wfalls    ,WRG ADJUSTMENT      ,0,1,NULL,NULL,srector   ,2016-06-01 09:31:17.597,NULL,0,NULL,NULL,NULL,00002,NULL,NULL,2016-06-01 08:12:21.887,2016-06-01 09:31:17.500,RH   door out of adj.,NULL
27165923,24630216,JB8423,017,629,NULL,NULL,1183,5,023,Kporter   ,NOT FUNCTIONING     ,0,1,NULL,NULL,Gharmon   ,2016-06-01 11:06:11.710,NULL,0,NULL,NULL,NULL,NULL,NULL,U0004,2016-06-01 07:22:51.643,2016-06-01 11:06:11.613,DIFFERENTIAL-LOCKS N/F,NULL
27165924,24630217,HW9388,017,629,NULL,NULL,1958,5,998,MILGREE   ,NOTE                ,0,1,NULL,NULL,JKILLIA   ,2016-06-01 09:06:36.883,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:22:59.860,2016-06-01 09:06:36.790,no callout for wabco on this vehicle,NULL
27165925,24630218,JB7099,017,513,NULL,NULL,5122,4,007,JEHURST   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:27:16.707,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:23:05.433,2016-06-01 09:27:16.610,wire n/sec top l/rail at erail,NULL
27165927,24630220,JB8423,017,629,NULL,NULL,0549,5,023,Kporter   ,NOT FUNCTIONING     ,0,1,NULL,NULL,Gharmon   ,2016-06-01 11:06:11.033,NULL,0,NULL,NULL,NULL,NULL,NULL,U0018,2016-06-01 07:23:11.253,2016-06-01 11:06:10.937,ABS SYSTEM NOT FOUND,NULL
27165929,24630222,HG6448,017,409,NULL,NULL,4813,5,001,jebrasw   ,MISSING             ,0,1,NULL,NULL,vterry    ,2016-06-01 19:14:45.657,NULL,0,NULL,NULL,NULL,00001,00009,NULL,2016-06-01 07:23:20.553,2016-06-01 19:14:45.560,LH FRT  standoff brkt not inst @ shock,NULL
27165933,24630226,JB8423,017,629,NULL,NULL,1959,5,000,Kporter   ,NOT INSPECTED       ,0,1,NULL,NULL,tbroome   ,2016-06-01 13:50:47.267,NULL,0,NULL,NULL,NULL,NULL,NULL,U0013,2016-06-01 07:23:30.417,2016-06-01 13:50:47.170,R/D DIFF-LOCK,NULL
27165936,24630229,HW2686,017,555,NULL,NULL,4303,4,036,stewrig   ,SURFACE CONDITION   ,0,1,NULL,NULL,cchilde   ,2016-06-01 17:12:19.440,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:23:45.300,2016-06-01 17:12:19.347,l/h bad nutcert, rear,NULL
27165939,24630226,JB8423,017,629,NULL,NULL,1959,5,000,Kporter   ,NOT INSPECTED       ,0,1,NULL,NULL,tbroome   ,2016-06-01 13:50:46.590,NULL,0,NULL,NULL,NULL,NULL,NULL,U0000,2016-06-01 07:23:49.677,2016-06-01 13:50:46.493,R/D INTERAXLE-LOCK,NULL
27165940,24630231,JB7099,017,513,NULL,NULL,5807,4,012,JEHURST   ,INTERFERENCE        ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 09:17:08.133,NULL,0,NULL,NULL,NULL,NULL,NULL,U0007,2016-06-01 07:24:08.113,2016-06-01 09:17:08.037,P/S HOSE RUBS F/LINES L/SIDE ENGINE,NULL
27165942,24630226,JB8423,017,629,NULL,NULL,1959,5,000,Kporter   ,NOT INSPECTED       ,0,1,NULL,NULL,tbroome   ,2016-06-01 13:50:45.910,NULL,0,NULL,NULL,NULL,NULL,NULL,U0002,2016-06-01 07:24:16.780,2016-06-01 13:50:45.813,R/D WABCO TEST,NULL
27165960,24630247,JB6838,017,205,NULL,NULL,5109,6,007,stewils   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,ricarpe   ,2016-06-01 09:56:35.743,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:25:45.920,2016-06-01 09:56:35.647,wiring @ f/wall to l/hood guide,NULL
27165963,24630250,HX6725,017,555,NULL,NULL,4303,4,036,stewrig   ,SURFACE CONDITION   ,0,1,NULL,NULL,MICCOCH   ,2016-06-01 17:11:50.717,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:26:12.143,2016-06-01 17:11:50.620,back side, bad nutcert,NULL
27166212,24630479,JB4937,017,517,NULL,NULL,5103,4,007,boyddav   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,BGIBSON   ,2016-06-01 08:40:20.820,NULL,0,NULL,NULL,NULL,NULL,NULL,U0016,2016-06-01 07:43:06.047,2016-06-01 08:40:20.703,BACKUP ALARM BRKT. CROOKED ON REAR C/M,NULL
27165966,24630252,HW4119,017,607,NULL,NULL,4407,4,012,martdan   ,INTERFERENCE        ,0,1,NULL,NULL,weshedr   ,2016-06-01 08:01:24.270,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:26:17.740,2016-06-01 08:01:24.167,LINES NOT SEC AND RUB INSIDE RS SUSP CM,NULL
27165976,24630260,HW4119,017,607,NULL,NULL,5017,4,007,martdan   ,NOT OR WRG SECURED  ,0,1,NULL,NULL,weshedr   ,2016-06-01 08:01:22.817,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,2016-06-01 07:26:49.937,2016-06-01 08:01:22.717,SEC BLUE VENT HOSE RS TANK,NULL
